"stop_id","stop_name","stop_lat","stop_lon","location_type","parent_station"
"ADR_P811","Trento Nord 1 (Repubblica)","43.9132163879458","12.916946840555","0",
"ADR_P8121","Delle Rondini 3 (Pettirosso)","43.8828635829956","12.9411459660882","0",
"ADR_P8131","Pirandello 2","43.8928436938928","12.9363978239699","0",
"ADR_P8161","P.zza Alfieri","43.8913778175287","12.9230774297761","0",
"ADR_P8291","Mantegazza (Sc.M.Leopardi)","43.8969564561316","12.9261082404818","0",
"ADR_P8420","Valzangona 3 (Bessolino)","43.7758165236886","12.7330746813544","0",
"ADR_P8421","Valzangona 3 (Bessolino)","43.7757308713246","12.7328418317759","0",
"ADR_P8430","Valzangona 2 (Angelica)","43.770763461309","12.7368283971145","0",
"ADR_P8431","Valzangona 2 (Angelica)","43.77074042526","12.7365745620234","0",
"ADR_P8440","Del Piano 1 (Incr. Bottega)","43.8382741714495","12.7440257352775","0",
"ADR_P8441","Del Piano 1 (Incr. Bottega)","43.8381142741536","12.7439073768365","0",
"ADR_P8450","Del Piano 2 (Consorzio Agrario)","43.8383950113729","12.7339831917862","0",
"ADR_P8451","Del Piano 2 (Consorzio Agrario)","43.8382741743294","12.7342458685352","0",
"ADR_P8460","Del Piano 4 (Mensa)","43.8357254505232","12.7190528369169","0",
"ADR_P8461","Del Piano 4 (Mensa)","43.8355521891392","12.7191682728603","0",
"ADR_P8470","Marconi (Centro)","43.8296436570875","12.7109519114493","0",
"ADR_P8471","Marconi (Centro)","43.8299227661723","12.7114014032549","0",
"ADR_P8480","Talacchio 3","43.8245284693851","12.7156119139777","0",
"ADR_P8481","Talacchio 3","43.8246863689469","12.7154038080834","0",
"ADR_P8490","Dei Guazzi 1 (S.M.Arzilla)","43.8400008329546","12.9052468742985","0",
"ADR_P8491","Dei Guazzi 1 (S.M.Arzilla)","43.8404871948707","12.9045475029471","0",
"ADR_P850","Verdi","43.911244834444","12.9204155478089","0",
"ADR_P8500","Del Monte (Cimitero)","43.8159312776002","12.7069034642103","0",
"ADR_P8501","Del Monte (Cimitero)","43.8158227492748","12.7071034539978","0",
"ADR_P8511","Molino Maggiotti 1","43.8374500876064","12.9135933066427","0",
"ADR_P8520","Dei Tre Ponti 4","43.9196218761149","12.8279862800791","0",
"ADR_P8521","Dei Tre Ponti 4","43.9194363113949","12.8279338697566","0",
"ADR_P8530","Lancisi 4","43.8829034819071","12.787613347535","0",
"ADR_P8531","Lancisi 4","43.8828737732657","12.7873604736859","0",
"ADR_P8540","Delle Babbucce 3","43.9170032425106","12.8045103744067","0",
"ADR_P8541","Delle Babbucce 3","43.9164730531548","12.8050311891738","0",
"ADR_P8550","Montecchio Monte (Belvedere)","43.857658273626","12.7600269346672","0",
"ADR_P8551","Montecchio Monte (Belvedere)","43.8577705952572","12.7599360707688","0",
"ADR_P8560","Montecchio chiesa","43.8564034305741","12.7644505474471","0",
"ADR_P8570","Abbadia (S.Tommaso)","43.8491920853093","12.755516886469","0",
"ADR_P8580","Abbadia (Incr. Apsella )","43.8400733525064","12.7689323176882","0",
"ADR_P8581","Abbadia (Incr. Apsella )","43.8402847180688","12.7689213278026","0",
"ADR_P8600","Provinciale Serra 2 (Salumificio)","43.8342594494625","12.7868697940277","0",
"ADR_P8601","Provinciale Serra 2 (Salumificio)","43.8348256402748","12.7865845534485","0",
"ADR_P8610","Provinciale Serra 3 (Frantoio)","43.8294328847536","12.7956793702023","0",
"ADR_P8611","Provinciale Serra 3 (Frantoio)","43.8304436151862","12.7946347554528","0",
"ADR_P8620","S.P.Candelara (Incr.Ponte Valle)","43.8717042733476","12.8859605346416","0",
"ADR_P8621","S.P.Candelara (Incr.Ponte Valle)","43.8715817031905","12.886148441857","0",
"ADR_P8630","S.P.Candelara 1","43.8661573966676","12.8783913103886","0",
"ADR_P8631","S.P.Candelara 1","43.8660351852531","12.8785978691546","0",
"ADR_P8640","S.P.Candelara 2","43.8617445713409","12.8720367843427","0",
"ADR_P8641","S.P.Candelara 2","43.8615573044315","12.8721336635433","0",
"ADR_P8650","Cairo 4 (Centro)","43.8156478496768","12.8490092766893","0",
"ADR_P8651","Cairo 4 (Centro)","43.8154199847723","12.8486226830408","0",
"ADR_P8661","Cairo 5 (Capolinea)","43.8169307044184","12.8478068231225","0",
"ADR_P8671","Cairo (Loc.Monticello)","43.8263973210329","12.8566382639352","0",
"ADR_P8680","Montecchio Monte (Da Vinci)","43.8565737242183","12.7563752604792","0",
"ADR_P8681","Montecchio Monte (Da Vinci)","43.8567467294266","12.7562340775452","0",
"ADR_P8690","Zandonai 3 (Arco)","43.7956081940439","12.8541473517726","0",
"ADR_P8691","Zandonai 3 (Arco)","43.7954103156375","12.8539182705622","0",
"ADR_P8700","Adiacenze 1(Mondrigo)","43.7980610801539","12.8526797676439","0",
"ADR_P8701","Adiacenze 1(Mondrigo)","43.7978822989419","12.8527483243539","0",
"ADR_P8720","Zandonai 2 (Mombaroccio)","43.79408053651","12.8547831187646","0",
"ADR_P8721","Zandonai 2 (Mombaroccio)","43.7939017427038","12.8545865420245","0",
"ADR_P8730","Morciola (Cento Vetrine)","43.8314453145527","12.7454055680249","0",
"ADR_P8731","Morciola (Cento Vetrine)","43.8314191986131","12.7456302141802","0",
"ADR_P8740","Capponello","43.8197791254256","12.733063745406","0",
"ADR_P8741","Capponello","43.8198071597471","12.7332877536764","0",
"ADR_P8750","Del Lavoro 2 (mensa)","43.8645955999656","12.8132394378746","0",
"ADR_P8751","Del Lavoro 2 (mensa)","43.8650583894987","12.8129580727343","0",
"ADR_P8760","Del Lavoro 1","43.8627314783825","12.8158056901934","0",
"ADR_P8761","Del Lavoro 1","43.8627863121302","12.8160836717146","0",
"ADR_P8770","Bucaferrara","43.8081402324905","12.7262704824473","0",
"ADR_P8771","Bucaferrara","43.8057121490124","12.7253145655553","0",
"ADR_P8790","Del Cinema 2 (C.Comm.)","43.8910864008042","12.9053235850122","0",
"ADR_P880","Trieste Sud 1 (Rosselli)","43.9099924448459","12.9229512946539","0",
"ADR_P8800","Acquedotto (park)","43.9084058393723","12.9014477250812","0",
"ADR_P881","Trieste Sud 1 (Rosselli)","43.9096276735239","12.9238218854612","0",
"ADR_P8810","Cinelli (H)","43.9082582349931","12.9057372188562","0",
"ADR_P8840","Oberdan (Lazzarini)","43.9074750220131","12.9090310067517","0",
"ADR_P8851","Del Foglia (Fiume)","43.8678071817439","12.8099406573328","0",
"ADR_P8861","Valserpe","43.92168975906","12.8450994257227","0",
"ADR_P8881","Furiassi","43.9036464417713","12.8641673968118","0",
"ADR_P8891","Degli Olmi","43.9008388867621","12.8587792451392","0",
"ADR_P890","Trieste Sud 2 (Amendola)","43.9086555698167","12.9248270518493","0",
"ADR_P891","Trieste Sud 2 (Amendola)","43.9087540584869","12.925044675976","0",
"ADR_P8991","Furiassi","43.9024580653097","12.8648300308467","0",
"ADR_P90","Fiume 1","43.9139795400626","12.9084542895555","0",
"ADR_P9000","S.Decenzio (park)","43.9036353033137","12.9135683364752","0",
"ADR_P9002","S. Decenzio","43.9056180709571","12.9138827285004","0",
"ADR_P901","Amendola 3 (Trieste)","43.9082517710347","12.9251493052596","0",
"ADR_P9050","Sant'Angelo (C.Monti)","43.8239825206462","12.8028471126191","0",
"ADR_P9051","Sant'Angelo (C.Monti)","43.8240441669181","12.8029450826627","0",
"ADR_P91","Fiume 1","43.913773507467","12.9085113263193","0",
"ADR_P910","Amendola 2","43.9077392372155","12.9239467066926","0",
"ADR_P9100","Campus park (Nanterre)","43.8944351808316","12.894958605761","0",
"ADR_P911","Amendola 2","43.9077924241664","12.9243962848152","0",
"ADR_P9200","Campus park (Goito)","43.8956865771278","12.8952229617894","0",
"ADR_P921","Amendola 1 (Albertini)","43.907003670097","12.9233527457815","0",
"ADR_P9290","Gagarin 5 (AdriaticArena)","43.9057402497596","12.8662632408879","0",
"ADR_P930","Postumo","43.9067899779521","12.9205146760663","0",
"ADR_P931","Postumo","43.9069634254932","12.9206456182263","0",
"ADR_P941","Trento Sud 1 (Verdi)","43.9113294536052","12.9198932572729","0",
"ADR_P9500","S.Maria del Monte (rotatoria)","43.8966587045121","12.682325122351","0",
"ADR_P951","Trento Sud 2 (Repubblica)","43.9130676540596","12.9174946019201","0",
"ADR_P970","Cialdini","43.9075752636738","12.9164244934984","0",
"ADR_P971","Cialdini","43.9077959737392","12.9166783078561","0",
"ADR_P980","Cialdini (Matteotti)","43.9082863034224","12.9154252110197","0",
"ADR_POPOLO","P.zza del Popolo","43.8341223696366","13.0063089681186","0",
"ADR_PSMANZ","Frescobaldi (Sc.Media Manzoni)","43.8981673208624","12.8943472926881","0",
"ADR_PSROSS","Via G. Leopardi  Montelabbate Scuola Med","43.8461326121414","12.7886367037616","0",
"ADR_PV01","Via Pantanelli  Osteria Nuova","43.8626913682988","12.7924702012892","0",
"ADR_PV02","Via lunga  Osteria Nuova","43.8606396916942","12.7790417531021","0",
"ADR_PV03","Via Indipendenza  Osteria Nuova","43.8608428837932","12.7797236544119","0",
"ADR_PV04","Via Zandonai  Osteria Nuova","43.8617900014957","12.7787405014687","0",
"ADR_PV05","Indipendenza (Verdi)  Osteria Nuova","43.8638935374274","12.7816178894332","0",
"ADR_PV06","Via Curiel  Osteria Nuova","43.8638698400785","12.7798286325983","0",
"ADR_PV07","Via Lunga (Osteria Nuova)","43.862497254533","12.7761090389653","0",
"ADR_PV8","Del Foglia (Montefeltro)","43.8740532351232","12.8019595717437","0",
"ADR_ROTFOGLIA","Rotatoria Foglia","43.8754267951924","12.8072295485843","0",
"ADR_ROTGALLO","Gallo di Petriano (Rotatoria)","43.7978349793787","12.7228772595721","0",
"ADR_ROTPERTINI","Pertini","43.8353159968969","13.0100095609873","0",
"ADR_ROTROSSINI","Rotatoria Piero Guidi","43.7265295437048","12.6394303889428","0",
"ADR_RP101","Viale Ceccarini","43.9977571523626","12.6531990183846","0",
"ADR_RP110","Riccione (via Lazio pesa)","43.9943582519981","12.6535515820706","0",
"ADR_RP111","Riccione (via Lazio pesa)","43.9942660964211","12.6534590460477","0",
"ADR_RP120","Riccione (S.S.Adriatica 1)","43.989407695514","12.6694988075799","0",
"ADR_RP121","Riccione (S.S.Adriatica 1)","43.9893566727323","12.6694469783732","0",
"ADR_RP130","Riccione (Cimitero Greci-S.S.Adriatica 2","43.9849927645741","12.6771991303584","0",
"ADR_RP131","Riccione (Cimitero Greci-S.S.Adriatica 2","43.9849472924674","12.6771470816636","0",
"ADR_RP150","Cattolica (Casa Cantoniera-Via Emilia Ro","43.9646156602812","12.724611500899","0",
"ADR_RP151","Cattolica (Casa Cantoniera-Via Emilia Ro","43.9644603304361","12.724529809139","0",
"ADR_RP200","Riccione (Santorre di Santa Rosa)","43.9941711259522","12.6615382945748","0",
"ADR_RP201","Riccione (Santorre di Santa Rosa)","43.9941120471616","12.6614434029372","0",
"ADR_RP210","Misano S.S.16 (Rist.Angelo Azzurro)","43.9798435069501","12.6851277528923","0",
"ADR_RP211","Misano S.S.16 (Rist.Angelo Azzurro)","43.9797832683501","12.6850692967548","0",
"ADR_RP220","Misano S.S.16 (Albergo Sirena)","43.9744475475252","12.6951010968466","0",
"ADR_RP221","Misano S.S.16 (Albergo Sirena)","43.9743557062024","12.6950269821684","0",
"ADR_RP230","Misano (Ristorante Mina)","43.9665610160657","12.7120534283925","0",
"ADR_RP800","Misano (Go Kart)","43.9688544857265","12.7103376598704","0",
"ADR_RotAugusto","Fano Rotatoria Arco di Augusto","43.8424341423166","13.0136623913491","0",
"ADR_S.OLIV","Confalonieri (S.M. Olivieri)","43.9026035023488","12.9049988547775","0",
"ADR_SCAVOL","Scavolini  Stabilimento","43.859515642109","12.820670176156","0",
"ADR_SP01","Fermi (Montecchio)","43.8554716918985","12.7519997936757","0",
"ADR_SP02","Sarajevo (Montecchio)","43.8550145155196","12.7493223507342","0",
"ADR_SP03","Re dei Gatti (Montecchio)","43.8549127609285","12.7468627676394","0",
"ADR_SP04","Imola","43.9082074496909","12.8906700271203","0",
"ADR_SP05","Cesena","43.9092821560825","12.8879023418623","0",
"ADR_SP06","Terni","43.9077286296393","12.8876932849345","0",
"ADR_SP07","Recanati","43.9065186899002","12.8908460312779","0",
"ADR_SP10","Montechiaro (B.go S.Maria)","43.8737211807933","12.7985338360085","0",
"ADR_SP11","Monte Cimone (B.go S.Maria)","43.8750647172168","12.7989094635106","0",
"ADR_SP13","Montecchio (Livorno)","43.8524884110211","12.7598691108691","0",
"ADR_SP14","Montechio (Verdi)","43.8543221720259","12.7647194299067","0",
"ADR_SP15","Montecchio (Foglia)","43.8546098440634","12.761562114722","0",
"ADR_SP16","Montecchio (Pisa)","43.8517731368533","12.759703931648","0",
"ADR_SP17","Montecchio (Firenze)","43.8520737606114","12.7630453542517","0",
"ADR_SP18","Montecchio (C.Comm.)","43.8547032733583","12.7593219378719","0",
"ADR_U001","Dini 1","43.7424017957554","12.6293674775705","0",
"ADR_U002","Dini 2","43.7410420353345","12.6295732859203","0",
"ADR_U003","Dini 3 (VV.FF.)","43.7402464771247","12.6302845888713","0",
"ADR_U004","G. Montefeltro 2","43.7385081414482","12.6296019040856","0",
"ADR_U005","G. Montefeltro 1 (Fontanoni)","43.7360055803157","12.6311410916226","0",
"ADR_U006","Comandino (Hotel)","43.734089335027","12.6318713613401","0",
"ADR_U007","Comandino (Pronto Soccorso)","43.7324052141897","12.6319153099018","0",
"ADR_U008","Gagarin (Neruda)","43.7307461955875","12.6297747458371","0",
"ADR_U009","Annunziata (Chiesa)","43.7292072796968","12.6300248094872","0",
"ADR_U010","Gramsci (Banca)","43.7291422906715","12.6325353924545","0",
"ADR_U011","Gramsci (Park S.Lucia)","43.729451532253","12.6354928279077","0",
"ADR_U012","Bramante (Poste)","43.7275402259417","12.6360407537963","0",
"ADR_U013","Raffaello (Repubblica)","43.7264599115424","12.636046016123","0",
"ADR_U014","Urbino (Porta Val Bona)","43.7244616336638","12.634330676819","0",
"ADR_U015","Naz. B.Trabaria 4 (incr. Sogesta)","43.7214336909743","12.6302879805146","0",
"ADR_U016","Naz. B.Trabaria 5 (College)","43.7204006901917","12.6286683282142","0",
"ADR_U017","Naz. B.Trabaria 6 (Muraglione)","43.7178008847916","12.627690933497","0",
"ADR_U018","Sacco e Vanzetti 1(Naz. B.Trabaria)","43.7157866664563","12.6251594446916","0",
"ADR_U019","Sacco e Vanzetti 2","43.7145908639893","12.6244289104354","0",
"ADR_U020","Martiri di Lidice (Mazzaferro)","43.7147304570213","12.6216180660436","0",
"ADR_U021","Grandi 1 (Scuola)","43.7149254947185","12.6193108415036","0",
"ADR_U022","Grandi 2 (Cappellini)","43.7144017798429","12.6181585685955","0",
"ADR_U023","Grandi 3 (Chiesa)","43.7135066122097","12.6177595980893","0",
"ADR_U024","Grandi 4 (Naz. B.Trabaria)","43.713139144724","12.6169766515136","0",
"ADR_U025","Naz. B.Trabaria 11 (Villa Teresa)","43.7119065708136","12.6149659064968","0",
"ADR_U026","Naz. B.Trabaria 10 (Grandi)","43.7127588082095","12.617519263573","0",
"ADR_U027","Naz. B.Trabaria 9","43.7136613777699","12.6221630859427","0",
"ADR_U028","Naz. B.Trabaria 8 (Brodolini)","43.7137719149076","12.6243845883593","0",
"ADR_U029","Naz. B.Trabaria 7 (Sacco e Vanzetti)","43.7156810167267","12.6255464504297","0",
"ADR_U030","Naz. B.Trabaria 6 (Muraglione)","43.7177257052394","12.6277559690675","0",
"ADR_U031","Naz. B.Trabaria 5 (College)","43.7205804994974","12.6290895211279","0",
"ADR_U032","Naz. B.Trabaria 3 (B.go Mercatale)","43.723486450451","12.6339780071632","0",
"ADR_U033","Naz. B.Trabaria (Giardini)","43.7208516804558","12.6360928563682","0",
"ADR_U034","Bivio Galassini","43.7217004470806","12.6383871655195","0",
"ADR_U035","Matteotti 1 (Campane)","43.7219254442897","12.6359885419088","0",
"ADR_U036","Garibaldi (Teatro)","43.7241503371246","12.6358203072149","0",
"ADR_U037","Repubblica","43.7263661447718","12.636518385595","0",
"ADR_U039","G. di Vittorio 2 (Gommista)","43.7305389304272","12.6359040789013","0",
"ADR_U040","Di Vittorio 3 (Tomassini)","43.7301771096155","12.6333761558707","0",
"ADR_U041","Comandino (H)","43.7346133516987","12.6319540003452","0",
"ADR_U042","B. da Montefeltro 1 (Ist. d' Arte)","43.7371540632603","12.6326408075012","0",
"ADR_U043","Gonzaga","43.7390653868245","12.6323770604455","0",
"ADR_U044","Battista Sforza 1","43.7405441661185","12.6327006179988","0",
"ADR_U045","Battista Sforza 2 (B.da Montefeltro)","43.742419739627","12.6330551183567","0",
"ADR_U046","B. da Montefeltro 3 (Bernini)","43.7408595357021","12.6318437364995","0",
"ADR_U047","Bernini","43.7411120542661","12.6309955347676","0",
"ADR_U048","Fontanoni","43.7360171530941","12.6314821125253","0",
"ADR_U049","Neruda 2 (Mancini)","43.7312698176881","12.629192243388","0",
"ADR_U050","Neruda 3 (Garcia Lorca)","43.7326029858303","12.6292234356467","0",
"ADR_U051","Neruda 4 (Calamandrei)","43.7338772279996","12.6277172564705","0",
"ADR_U052","Neruda 5 (Bocciodromo)","43.7339612150285","12.6265591646179","0",
"ADR_U053","Cervi (Piscina)","43.7338282044219","12.6247080936354","0",
"ADR_U054","Neruda 5 (Bocciodromo)","43.7337674115868","12.6265481976272","0",
"ADR_U055","Neruda 4 (Allende)","43.7335343547044","12.6278984261425","0",
"ADR_U056","Neruda 3 (Garcia Lorca)","43.7325126302047","12.6289910859551","0",
"ADR_U057","Neruda 2 (Mancini)","43.7310756845076","12.6289484747366","0",
"ADR_U058","Neruda 1(Gagarin)","43.7305446693936","12.6293915865587","0",
"ADR_U059","Pellipario (Annunziata)","43.7291121282162","12.6306462558611","0",
"ADR_U060","Pellipario (Gasparini)","43.7278557698656","12.629109705084","0",
"ADR_U061","Pellipario (Debitori)","43.7277391983581","12.6321555752114","0",
"ADR_U062","Debitori 4 (Virgili)","43.7286797560898","12.6321563138148","0",
"ADR_U063","Debitori 2","43.72518664756","12.6306489814684","0",
"ADR_U064","Debitori 3 (Pellipario)","43.7279189899247","12.6322634915556","0",
"ADR_U065","Gramsci (Banca)","43.7293221499165","12.6325252001803","0",
"ADR_U066","Gagarin (Neruda)","43.7304936597138","12.6297536698457","0",
"ADR_U067","Comandino (Pronto Soccorso)","43.732500366508","12.6320895193481","0",
"ADR_U068","Debitori 2","43.7250139836412","12.6305719888032","0",
"ADR_U069","Debitori 1(Bivio Collegi)","43.7209304489796","12.6290322637262","0",
"ADR_U070","Urbino Borgo Mercatale","43.7243822703224","12.6346286567473","0",
"ADR_U071","Di Vittorio 1 (Circ.Osp.)","43.7272514687916","12.638839406427","0",
"ADR_U072","Urbinate 13 (Bivio Croce)","43.7267757865529","12.6415274232995","0",
"ADR_U073","Urbinate 12 (Ca' Staccolo)","43.7308794654543","12.641067440672","0",
"ADR_U074","Urbinate 11 (Sasso)","43.7351026680491","12.6432731294458","0",
"ADR_U075","Urbinate 10","43.7387286327515","12.6441780505757","0",
"ADR_U076","Urbinate 9 (Autosalone)","43.7414149873735","12.6458671305261","0",
"ADR_U077","Urbinate 8 (Ristorante)","43.7455362839799","12.649033921368","0",
"ADR_U078","Urbinate 7 (Apicoltura)","43.7475498559962","12.6519420217197","0",
"ADR_U079","Urbinate 6 (Cal Mazzante)","43.7508979861161","12.6569129524151","0",
"ADR_U080","Trasanni 4 (C Gino)","43.7522682858144","12.660088660318","0",
"ADR_U081","Trasanni 3 (Tabacchi)","43.7540391330589","12.6630286375411","0",
"ADR_U082","Trasanni 1 (Poste)","43.7563595816993","12.6668728208021","0",
"ADR_U083","Urbinate 5","43.7592405722753","12.6677483780602","0",
"ADR_U084","Urbinate 4","43.7633967445665","12.6697857136751","0",
"ADR_U085","Urbinate 3 (Distributore)","43.7707490111533","12.6731436335213","0",
"ADR_U086","Urbinate 2","43.7796362384244","12.6871482260343","0",
"ADR_U087","Urbinate 1 (P.te Armellina)","43.7817478966799","12.6905028054431","0",
"ADR_U088","Nocetta","43.7497298310567","12.623213835006","0",
"ADR_U089","Monte Nerone (Urbino 2)","43.7810874741835","12.7117722386515","0",
"ADR_U090","S.P. Pieve di Cagna 8b civ.29","43.7536456259961","12.5733425192052","0",
"ADR_U091","Urbinate 1 (P.te Armellina)","43.7819417600083","12.6905170858501","0",
"ADR_U092","S.P. Pieve di Cagna 8b civ.29","43.7535679265317","12.5732029061254","0",
"ADR_U093","Urbinate 2","43.7796990606629","12.6869159140883","0",
"ADR_U094","Urbinate 3 (Distributore)","43.7706481636283","12.6728338254684","0",
"ADR_U095","Urbinate 4","43.7635315668397","12.6695537566341","0",
"ADR_U096","Urbinate 5","43.7591948300736","12.6674923956812","0",
"ADR_U097","Trasanni 1 (Poste)","43.7563725042404","12.6666238866675","0",
"ADR_U098","Trasanni 2 (Peep)","43.7547282486442","12.6694360121511","0",
"ADR_U099","Trasanni 3 (Tabacchi)","43.7541988453618","12.6629137340479","0",
"ADR_U101","Urbinate 6 (Cal Mazzante)","43.7520463997109","12.6591765676068","0",
"ADR_U102","Urbinate 7 (Apicoltura)","43.7484929433346","12.6526743754787","0",
"ADR_U103","Urbinate 8 (Ristorante)","43.7457009908651","12.6489436410742","0",
"ADR_U104","Urbinate 9 (Autosalone)","43.741473102393","12.6456289007555","0",
"ADR_U105","Urbinate 10","43.7388835080294","12.6440477953572","0",
"ADR_U106","Urbinate 11 (Sasso)","43.7351213789097","12.6430261527954","0",
"ADR_U107","Urbinate 12 (Ca' Staccolo)","43.7306024338217","12.6408805366019","0",
"ADR_U108","Sasso 1 (Urbinate)","43.7331945728983","12.6432372511381","0",
"ADR_U109","Sasso 2","43.7342932072189","12.645211906231","0",
"ADR_U110","Sasso 3","43.7352884417787","12.6469764865739","0",
"ADR_U111","Sasso 4 (Colonna)","43.7360781145848","12.6494724847912","0",
"ADR_U112","Sasso 5 (Dep.Comune)","43.7376246621547","12.6482788397979","0",
"ADR_U113","Sasso 6 (Supermercato)","43.7357881578169","12.6434831641663","0",
"ADR_U114","Sasso 6 (Supermercato)","43.73560610233","12.6436051672092","0",
"ADR_U115","Sasso 5 (Dep.Comune)","43.737436379151","12.6483172569307","0",
"ADR_U116","Sasso 4 (Colonna)","43.7362986473527","12.6490323482104","0",
"ADR_U117","Sasso 3","43.7354668974863","12.6468980958553","0",
"ADR_U118","Sasso 2","43.7344775024715","12.6451984722323","0",
"ADR_U119","Sasso 1 (Urbinate)","43.7333493834652","12.6431039044657","0",
"ADR_U120","Urbinate 13 (Bivio Croce)","43.7267569776226","12.6412705411673","0",
"ADR_U121","Di Vittorio 1 (Circ.Osp.)","43.7274431486389","12.6389738935039","0",
"ADR_U122","Naz. B.Trabaria 1 (Scalette)","43.7257629341581","12.6397474954516","0",
"ADR_U123","Naz. B.Trabaria 1 (Scalette)","43.7258246733296","12.6399414657462","0",
"ADR_U124","Bivio Galassini","43.7218042987638","12.6381844531822","0",
"ADR_U125","S.Donato 1 (Bivio Croce)","43.7255340798787","12.6420013876145","0",
"ADR_U126","S. Donato 2 (Incr. S.Bernardino)","43.7265026723079","12.6479320732899","0",
"ADR_U127","S. Bernardino (Cimitero)","43.7231494614894","12.6492737728343","0",
"ADR_U128","S. Donato 3","43.7262699920339","12.6536925932132","0",
"ADR_U129","S. Donato 4","43.7278507956057","12.6535066980829","0",
"ADR_U130","S.P.Cesane 1 (Bivio Camping)","43.7288558681025","12.65422170528","0",
"ADR_U131","S.P.Cesane 2","43.7301513429001","12.6561452861898","0",
"ADR_U132","S.P.Cesane 3","43.7312366422396","12.6590176840756","0",
"ADR_U133","S.P.Cesane 4 (Pensilina)","43.7301596426761","12.6620426371876","0",
"ADR_U134","S.P.Cesane 5 (Incr.Camping)","43.7283437156063","12.6650403300341","0",
"ADR_U135","S.P.Cesane 6","43.7290190571489","12.6690120087069","0",
"ADR_U136","S.P. Cesane 7","43.7287868581512","12.6710913660552","0",
"ADR_U137","S.P. Cesane 8","43.7284884179945","12.6750046061742","0",
"ADR_U138","S.P. Cesane 9 (Tele 2000)","43.7293235089804","12.6784363479909","0",
"ADR_U139","S.P.Cesane 10 (Bivio Stella)","43.7329314965196","12.6867495994144","0",
"ADR_U140","S.P.Cesane 11 (Bivio Stella)","43.7324842051805","12.6915658605804","0",
"ADR_U141","S.P.Cesane 12 (Bivio Garibaldi)","43.7316548010397","12.6968654265563","0",
"ADR_U142","C Garibaldi 1","43.7334011920036","12.7015448033673","0",
"ADR_U143","Garibaldi 2 (Macchia della Blinda)","43.7341402357877","12.7047170042742","0",
"ADR_U144","Garibaldi 3 (C Marino)","43.7357857950692","12.7034930972821","0",
"ADR_U145","Garibaldi 4","43.7370548420509","12.7043665788961","0",
"ADR_U146","Torre (Pensilina)","43.7412252301906","12.7037818222959","0",
"ADR_U147","Torre S.Tommaso 1","43.7422875605373","12.7024341322342","0",
"ADR_U148","Torre S.Tommaso 2","43.7437151722081","12.7011189793386","0",
"ADR_U149","Torre S.Tommaso 3","43.7464292158672","12.6995278203928","0",
"ADR_U150","Torre S.Tommaso 4","43.7505451738581","12.6949049620071","0",
"ADR_U151","Torre S.Tommaso 5","43.7519338043742","12.6943392844725","0",
"ADR_U152","Torre S.Tommaso 6","43.7550356184579","12.6932295316192","0",
"ADR_U153","Ca' La Palma 1","43.7567922979637","12.6919415827879","0",
"ADR_U154","Ca' La Palma 2","43.7581762573423","12.688251825465","0",
"ADR_U155","Ca' Gino","43.7576250188315","12.6851727975912","0",
"ADR_U156","Castelboccione 1 (La Bisarca)","43.7598663505351","12.6845687183268","0",
"ADR_U157","Castelboccione 2","43.7556168058889","12.6776990272265","0",
"ADR_U158","Castelboccione 3 (Cimitero)","43.7556626384139","12.6748620589288","0",
"ADR_U162","Ca' Gino","43.7574258816399","12.6852094361719","0",
"ADR_U163","Ca' La Palma 2","43.7579777066417","12.6882284189041","0",
"ADR_U164","Ca' La Palma 1","43.7566325392585","12.6918328263567","0",
"ADR_U165","Torre S.Tommaso 5","43.7518973690179","12.694095375703","0",
"ADR_U166","Torre S.Tommaso 4","43.750454760572","12.6946631314366","0",
"ADR_U167","Torre S.Tommaso 3","43.7463433101434","12.6990622749937","0",
"ADR_U168","Torre S.Tommaso 2","43.7434850130329","12.7008669937155","0",
"ADR_U169","Torre S.Tommaso 1","43.742333547741","12.7022585109101","0",
"ADR_U170","C Adelia 2","43.7398796701554","12.7020140088297","0",
"ADR_U171","C Adelia 1 (Bivio Stella)","43.7362472450534","12.6946652839362","0",
"ADR_U172","S.P.Cesane 10 (Bivio Stella)","43.7335560246507","12.6869118005124","0",
"ADR_U173","S.P. Cesane 9 (Tele 2000)","43.7295734789591","12.678110078649","0",
"ADR_U174","C Adelia 1 (Bivio Stella)","43.7361250487799","12.6948562354167","0",
"ADR_U175","C Adelia 2","43.7397893921051","12.7020019407399","0",
"ADR_U176","S.P. Cesane 8","43.7288563720573","12.675167292219","0",
"ADR_U177","S.P. Cesane 7","43.7290568773625","12.6710871061278","0",
"ADR_U178","S.P.Cesane 6","43.7293346909643","12.6690370093821","0",
"ADR_U179","S.P.Cesane 5 (Incr.Camping)","43.7285363163189","12.6652128735983","0",
"ADR_U180","S.P.Cesane 4 (Pensilina)","43.7303463532125","12.6621471162266","0",
"ADR_U181","S.P.Cesane 3","43.7315237768891","12.6591896364124","0",
"ADR_U182","S.P.Cesane 2","43.7303037942178","12.6556768349056","0",
"ADR_U183","S.P.Cesane 1 (Bivio Camping)","43.7290326973499","12.6542830879629","0",
"ADR_U184","S. Donato 4","43.7277554810705","12.6532496921233","0",
"ADR_U185","S. Donato 3","43.7263224802078","12.6533987823747","0",
"ADR_U186","Di Vittorio 4 (Pronto Soccorso)","43.7334091744152","12.6322802983917","0",
